x,exact,approx
0.601318,0.666087,0.666087
0.602051,0.665322,0.665322
0.602783,0.664556,0.664556
0.603516,0.66379,0.66379
0.604248,0.663022,0.663022
0.60498,0.662255,0.662255
0.605713,0.661486,0.661486
0.606445,0.660717,0.660717
0.607178,0.659946,0.659946
0.60791,0.659176,0.659176
0.608643,0.658404,0.658404
0.609375,0.657632,0.657632
0.610107,0.656859,0.656859
0.61084,0.656086,0.656086
0.611572,0.655312,0.655312
0.612305,0.654537,0.654537
0.613037,0.653761,0.653761
0.61377,0.652985,0.652985
0.614502,0.652208,0.652208
0.615234,0.65143,0.65143
0.615967,0.650652,0.650652
0.616699,0.649873,0.649873
0.617432,0.649093,0.649093
0.618164,0.648313,0.648313
0.618896,0.647532,0.647532
0.619629,0.64675,0.64675
0.620361,0.645968,0.645968
0.621094,0.645185,0.645185
0.621826,0.644401,0.644401
0.622559,0.643617,0.643617
0.623291,0.642831,0.642831
0.624023,0.642046,0.642046
0.624756,0.641259,0.641259
0.625488,0.640472,0.640472
0.626221,0.639684,0.639684
0.626953,0.638896,0.638896
0.627686,0.638107,0.638107
0.628418,0.637317,0.637317
0.62915,0.636526,0.636526
0.629883,0.635735,0.635735
0.630615,0.634943,0.634943
0.631348,0.634151,0.634151
0.63208,0.633358,0.633358
0.632812,0.632564,0.632564
0.633545,0.631769,0.631769
0.634277,0.630974,0.630974
0.63501,0.630178,0.630178
0.635742,0.629382,0.629382
0.636475,0.628585,0.628585
0.637207,0.627787,0.627787
0.637939,0.626988,0.626988
0.638672,0.626189,0.626189
0.639404,0.625389,0.625389
0.640137,0.624589,0.624589
0.640869,0.623788,0.623788
0.641602,0.622986,0.622986
0.642334,0.622184,0.622184
0.643066,0.62138,0.62138
0.643799,0.620577,0.620577
0.644531,0.619772,0.619772
0.645264,0.618967,0.618967
0.645996,0.618162,0.618162
0.646729,0.617355,0.617355
0.647461,0.616548,0.616548
0.648193,0.615741,0.615741
0.648926,0.614932,0.614932
0.649658,0.614123,0.614123
0.650391,0.613314,0.613314
0.651123,0.612504,0.612504
0.651855,0.611693,0.611693
0.652588,0.610881,0.610881
0.65332,0.610069,0.610069
0.654053,0.609256,0.609256
0.654785,0.608443,0.608443
0.655518,0.607629,0.607629
0.65625,0.606814,0.606814
0.656982,0.605999,0.605999
0.657715,0.605183,0.605183
0.658447,0.604366,0.604366
0.65918,0.603549,0.603549
0.659912,0.602731,0.602731
0.660645,0.601913,0.601913
0.661377,0.601093,0.601093
0.662109,0.600274,0.600274
0.662842,0.599453,0.599453
0.663574,0.598632,0.598632
0.664307,0.59781,0.59781
0.665039,0.596988,0.596988
0.665771,0.596165,0.596165
0.666504,0.595342,0.595342
0.667236,0.594518,0.594518
0.667969,0.593693,0.593693
0.668701,0.592867,0.592867
0.669434,0.592041,0.592041
0.670166,0.591215,0.591215
0.670898,0.590387,0.590387
0.671631,0.589559,0.589559
0.672363,0.588731,0.588731
0.673096,0.587902,0.587902
0.673828,0.587072,0.587072
0.674561,0.586241,0.586241
